Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month Name,Profit Margin
US-2016-134908,03-05-2018,09-06-2016,Standard Class,JS-15940,Joni Sundaresam,Philadelphia,Pennsylvania,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124.61,4.00,0.20,-23.36,2018,May,-0.1875
US-2016-148803,04-05-2018,11-12-2016,Same Day,LR-16915,Lena Radford,Homestead,Florida,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.22,3.00,0.20,7.46,2018,May,0.0875
CA-2016-152170,05-05-2018,15-11-2016,Second Class,FH-14275,Frank Hawley,La Porte,Indiana,Central,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8.00,0.00,129.38,2018,May,0.45
CA-2014-146969,06-05-2018,03-10-2014,Standard Class,AP-10915,Arthur Prichep,Los Angeles,California,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.60,2.00,0.00,53.20,2018,May,0.26
CA-2015-112452,07-05-2018,04-04-2015,Same Day,NC-18340,Nat Carroll,Lansing,Michigan,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.08,2.00,0.10,107.35,2018,May,0.166666667
CA-2015-113971,08-05-2018,14-05-2015,Standard Class,CB-12535,Claudia Bergmann,Cuyahoga Falls,Ohio,East,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.35,6.00,0.20,1.25,2018,May,0.15
CA-2017-160395,09-05-2018,06-01-2017,Standard Class,KL-16555,Kelly Lampkin,Reno,Nevada,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",3.64,2.00,0.00,1.64,2018,May,0.45
CA-2014-136567,10-05-2018,21-12-2014,First Class,PS-19045,Penelope Sewall,Harrisonburg,Virginia,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122.48,2.00,0.00,0.00,2018,May,0
CA-2016-149314,11-05-2018,07-07-2016,Second Class,GB-14530,George Bell,Los Angeles,California,West,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.18,1.00,0.20,19.52,2018,May,0.1
CA-2017-147039,12-05-2018,04-07-2017,Standard Class,AA-10315,Alex Avila,Minneapolis,Minnesota,Central,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",362.94,3.00,0.00,90.74,2018,May,0.25
CA-2014-126522,13-05-2018,05-09-2014,Second Class,LT-16765,Larry Tron,Escondido,California,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3.00,0.00,15.64,2018,May,0.29
CA-2014-127964,14-05-2018,08-03-2014,Standard Class,AP-10720,Anne Pryor,New York City,New York,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9.99,1.00,0.00,4.60,2018,May,0.46
CA-2014-117709,15-05-2018,08-05-2014,Standard Class,PM-18940,Paul MacIntyre,Jackson,Michigan,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,46.80,4.00,0.00,21.06,2018,May,0.45
CA-2015-125416,16-05-2018,02-11-2015,Same Day,KC-16540,Kelly Collister,Seattle,Washington,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93,9.00,0.00,49.27,2018,May,0.11
CA-2017-145226,17-05-2018,10-12-2017,Second Class,DL-13315,Delfina Latchford,New York City,New York,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2.00,0.00,33.94,2018,May,0.31
US-2014-100279,18-05-2018,14-03-2014,Standard Class,SW-20275,Scott Williamson,Royal Oak,Michigan,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2.00,0.00,10.74,2018,May,0.48
CA-2014-158064,19-05-2018,25-04-2014,Standard Class,AA-10375,Allen Armold,Los Angeles,California,West,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,16.52,5.00,0.20,5.58,2018,May,0.3375
US-2015-104430,20-05-2018,26-10-2015,Standard Class,LT-17110,Liz Thompson,Bloomington,Illinois,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,5.18,4.00,0.80,-7.76,2018,May,-1.5
CA-2015-132080,21-05-2018,25-08-2015,First Class,DP-13105,Dave Poirier,New York City,New York,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50.11,6.00,0.20,16.29,2018,May,0.325
CA-2016-161207,22-05-2018,03-09-2016,Standard Class,AB-10060,Adam Bellavance,Concord,New Hampshire,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3.00,0.00,8.10,2018,May,0.29
CA-2014-120243,23-05-2018,30-12-2014,Second Class,AT-10435,Alyssa Tate,Los Angeles,California,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,11.56,4.00,0.00,5.43,2018,May,0.47
CA-2016-113621,24-05-2018,05-12-2016,Standard Class,JE-15745,Joel Eaton,Rockville,Maryland,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.50,2.00,0.00,51.75,2018,May,0.3
CA-2016-168081,25-05-2018,27-04-2016,Second Class,CA-12055,Cathy Armstrong,Houston,Texas,Central,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.70,3.00,0.20,64.67,2018,May,0.25
CA-2014-128146,26-05-2018,25-06-2014,Standard Class,DB-13060,Dave Brooks,Lakewood,New Jersey,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93,7.00,0.00,357.19,2018,May,0.27
CA-2017-138779,27-05-2018,15-01-2017,First Class,RB-19570,Rob Beeghly,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.74,1.00,0.20,7.34,2018,May,0.3375
CA-2014-127131,28-05-2018,30-11-2014,Standard Class,HR-14830,Harold Ryan,Seattle,Washington,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12.10,7.00,0.20,4.23,2018,May,0.35
CA-2017-117212,29-05-2018,28-02-2017,Second Class,BT-11530,Bradley Talbott,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4.00,0.00,22.12,2018,May,0.27
US-2015-130519,30-05-2018,15-09-2015,Same Day,NG-18355,Nat Gilpin,Coral Springs,Florida,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.55,3.00,0.20,5.44,2018,May,0.35
CA-2016-130946,31-05-2018,12-04-2016,Standard Class,ZC-21910,Zuschuss Carroll,Houston,Texas,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.93,9.00,0.20,64.79,2018,May,0.15
CA-2016-114727,01-06-2018,24-07-2016,Standard Class,LS-16945,Linda Southworth,Denver,Colorado,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.01,3.00,0.20,40.80,2018,June,0.075
CA-2017-133235,02-06-2018,04-08-2017,First Class,LH-16750,Larry Hughes,Charlotte,North Carolina,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,5.00,0.20,17.00,2018,June,0.0625
CA-2016-137050,03-06-2018,18-07-2016,Second Class,SW-20755,Steven Ward,New York City,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1.00,0.00,3.36,2018,June,0.3
US-2017-118087,04-06-2018,13-09-2017,Standard Class,SP-20620,Stefania Perrino,Philadelphia,Pennsylvania,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.37,2.00,0.30,-48.47,2018,June,-0.342857143
CA-2014-110184,05-06-2018,16-07-2014,Standard Class,BF-11170,Ben Ferrer,Los Angeles,California,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,9.00,0.00,44.96,2018,June,0.18
CA-2016-126004,06-06-2018,05-12-2016,First Class,BM-11140,Becky Martin,New York City,New York,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3.00,0.00,20.48,2018,June,0.18
CA-2017-100013,07-06-2018,11-11-2017,Standard Class,ZC-21910,Zuschuss Carroll,Los Angeles,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2.00,0.00,7.49,2018,June,0.49
CA-2015-132570,08-06-2018,02-11-2015,Second Class,KT-16480,Kean Thornton,Buffalo,New York,East,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,2.00,0.00,0.72,2018,June,0.26
CA-2016-153682,09-06-2018,01-06-2016,First Class,BG-11695,Brooke Gillingham,Cincinnati,Ohio,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.99,2.00,0.40,70.00,2018,June,0.083333333
CA-2016-144344,10-06-2018,28-10-2016,Same Day,PG-18820,Patrick Gardner,Boynton Beach,Florida,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.95,3.00,0.20,13.79,2018,June,0.2875
CA-2014-127012,11-06-2018,15-08-2014,Standard Class,GM-14680,Greg Matthias,Seattle,Washington,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1.00,0.00,5.43,2018,June,0.44
CA-2016-128727,12-06-2018,04-09-2016,Standard Class,MO-17800,Meg O'Connel,New York City,New York,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.00,4.00,0.00,5.50,2018,June,0.25
US-2016-162859,13-06-2018,22-02-2016,Standard Class,PG-18820,Patrick Gardner,New York City,New York,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.35,3.00,0.20,124.49,2018,June,0.3125
CA-2017-133641,14-06-2018,21-05-2017,Standard Class,EJ-14155,Eva Jacobs,Gulfport,Mississippi,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9.00,0.00,23.86,2018,June,0.49
CA-2014-168494,15-06-2018,14-12-2014,Second Class,NP-18700,Nora Preis,Fresno,California,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.69,6.00,0.20,95.59,2018,June,0.125
CA-2017-115602,16-06-2018,24-12-2017,Standard Class,DJ-13630,Doug Jacobs,New York City,New York,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,6.00,0.00,17.47,2018,June,0.45
CA-2015-154956,17-06-2018,09-07-2015,Standard Class,IM-15070,Irene Maddox,Milwaukee,Wisconsin,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4.00,0.00,285.99,2018,June,0.26
CA-2017-144638,18-06-2018,14-03-2017,Standard Class,MH-18115,Mick Hernandez,Chester,Pennsylvania,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.25,2.00,0.20,0.59,2018,June,0.1125
US-2016-168620,19-06-2018,28-12-2016,Second Class,RB-19795,Ross Baird,Charlotte,North Carolina,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.88,3.00,0.70,-20.45,2018,June,-0.733333333
CA-2017-117079,20-06-2018,27-10-2017,Standard Class,JR-15700,Jocasta Rupert,Jacksonville,Florida,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3.00,0.20,107.99,2018,June,0.125
US-2016-144393,21-06-2018,04-11-2016,Standard Class,SM-20950,Suzanne McNair,Greenville,North Carolina,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.62,4.00,0.70,-14.09,2018,June,-0.8
CA-2017-105053,22-06-2018,09-07-2017,Second Class,CS-12355,Christine Sundaresam,Long Beach,New York,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.47,3.00,0.20,6.33,2018,June,0.3625
CA-2016-155992,23-06-2018,02-10-2016,First Class,CC-12220,Chris Cortes,La Porte,Indiana,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.90,2.00,0.00,18.87,2018,June,0.27
CA-2017-110380,24-06-2018,07-09-2017,Standard Class,PF-19225,Phillip Flathmann,San Francisco,California,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3.00,0.00,1.77,2018,June,0.27
US-2014-167738,25-06-2018,29-12-2014,Standard Class,JC-16105,Julie Creighton,Los Angeles,California,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,142.86,1.00,0.00,41.43,2018,June,0.29
CA-2017-121412,26-06-2018,27-09-2017,Standard Class,BG-11695,Brooke Gillingham,Louisville,Colorado,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.33,3.00,0.20,3.67,2018,June,0.125
CA-2017-100426,27-06-2018,08-06-2017,Standard Class,DC-12850,Dan Campbell,Florence,Alabama,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",12.48,2.00,0.00,5.62,2018,June,0.45
US-2016-103646,28-06-2018,26-04-2016,Standard Class,SP-20545,Sibella Parks,Chicago,Illinois,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.34,4.00,0.20,-12.79,2018,June,-0.125
CA-2016-119186,29-06-2018,26-05-2016,Same Day,MS-17710,Maurice Satty,Fort Worth,Texas,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.37,2.00,0.20,3.63,2018,June,0.35
CA-2016-148698,30-06-2018,07-05-2016,Standard Class,BD-11770,Bryan Davis,Houston,Texas,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.35,3.00,0.20,5.40,2018,June,0.0625
CA-2014-163293,01-07-2018,11-09-2014,First Class,KC-16255,Karen Carlisle,Macon,Georgia,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3.00,0.00,12.86,2018,July,0.39
CA-2016-160815,02-07-2018,06-09-2016,First Class,TR-21325,Toby Ritter,Cedar Rapids,Iowa,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.40,3.00,0.00,80.74,2018,July,0.29
CA-2017-122154,03-07-2018,11-04-2017,First Class,SA-20830,Sue Ann Reed,Jacksonville,Florida,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,3.00,0.20,4.91,2018,July,0.325
US-2015-149692,04-07-2018,12-12-2015,Standard Class,KW-16435,Katrina Willman,Austin,Texas,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.77,7.00,0.80,-4.85,2018,July,-1.75
CA-2016-119445,05-07-2018,03-07-2016,Standard Class,GM-14500,Gene McClure,Providence,Rhode Island,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.90,5.00,0.00,1.04,2018,July,0.07
CA-2015-124268,06-07-2018,08-07-2015,Standard Class,AD-10180,Alan Dominguez,New York City,New York,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3.00,0.00,4.49,2018,July,0.29
CA-2016-154711,07-07-2018,26-11-2016,Standard Class,TB-21355,Todd Boyes,New York City,New York,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2.00,0.00,11.17,2018,July,0.28
CA-2016-163384,08-07-2018,12-11-2016,First Class,CC-12430,Chuck Clark,San Francisco,California,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.22,4.00,0.20,4.46,2018,July,0.3375
CA-2015-101707,09-07-2018,01-09-2015,Standard Class,PF-19165,Philip Fox,San Diego,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3.00,0.00,9.22,2018,July,0.28
CA-2015-138898,10-07-2018,29-05-2015,Standard Class,JH-16180,Justin Hirsh,Pueblo,Colorado,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.73,13.00,0.20,84.57,2018,July,0.1
CA-2017-115427,11-07-2018,03-01-2018,Standard Class,EB-13975,Erica Bern,Fairfield,California,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.90,2.00,0.20,4.52,2018,July,0.325
CA-2016-134425,12-07-2018,12-12-2016,Second Class,QJ-19255,Quincy Jones,Saint Paul,Minnesota,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5.00,0.00,2.30,2018,July,0.02
CA-2015-121391,13-07-2018,07-10-2015,First Class,AA-10315,Alex Avila,San Francisco,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2.00,0.00,7.01,2018,July,0.26
CA-2016-137043,14-07-2018,25-12-2016,Second Class,LC-17140,Logan Currie,Springfield,Virginia,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6.00,0.00,166.10,2018,July,0.29
CA-2015-115847,15-07-2018,24-09-2015,Second Class,TC-21535,Tracy Collins,Arlington,Virginia,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,2.00,0.00,4.34,2018,July,0.07
US-2017-126179,16-07-2018,07-07-2017,Standard Class,CS-12460,Chuck Sachs,Columbus,Georgia,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1.00,0.00,5.52,2018,July,0.23
CA-2016-101966,17-07-2018,16-07-2016,Second Class,BM-11785,Bryan Mills,Houston,Texas,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.94,7.00,0.20,52.49,2018,July,0.125
CA-2016-141397,18-07-2018,21-06-2016,First Class,RC-19825,Roy Collins,Pasadena,California,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,46.76,7.00,0.00,22.44,2018,July,0.48
CA-2016-141082,19-07-2018,13-12-2016,Standard Class,FM-14380,Fred McMath,Lawrence,Massachusetts,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1.00,0.00,1.73,2018,July,0.47
US-2016-134488,20-07-2018,01-10-2016,Standard Class,PK-19075,Pete Kriz,Columbus,Ohio,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.37,2.00,0.30,-13.32,2018,July,-0.085714286
CA-2016-145919,21-07-2018,23-12-2016,Standard Class,HG-14965,Henry Goldwyn,Los Angeles,California,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6.00,0.00,18.66,2018,July,0.48
CA-2017-157651,22-07-2018,14-12-2017,Standard Class,HA-14920,Helen Andreada,Philadelphia,Pennsylvania,East,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.20,1.00,0.20,3.37,2018,July,0.2375
CA-2014-160773,23-07-2018,05-07-2014,Standard Class,LW-16825,Laurel Workman,Deltona,Florida,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2.00,0.20,71.99,2018,July,0.125
CA-2017-167703,24-07-2018,08-02-2017,Standard Class,MC-17575,Matt Collins,Cincinnati,Ohio,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.23,3.00,0.70,-4.18,2018,July,-0.8
CA-2017-121804,25-07-2018,08-03-2017,Standard Class,LP-17095,Liz Preis,Murray,Kentucky,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.80,5.00,0.00,19.66,2018,July,0.27
CA-2017-162635,26-07-2018,10-10-2017,First Class,EB-14170,Evan Bailliet,Wilmington,North Carolina,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.82,4.00,0.20,3.52,2018,July,0.325
CA-2014-107153,27-07-2018,03-10-2014,Standard Class,GZ-14545,George Zrebassa,Lawrence,Massachusetts,East,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,3.00,0.00,12.49,2018,July,0.27
US-2014-117058,28-07-2018,30-05-2014,First Class,LE-16810,Laurel Elliston,Chicago,Illinois,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,6.00,0.80,-30.56,2018,July,-1.75
CA-2015-120439,29-07-2018,18-06-2015,Standard Class,AD-10180,Alan Dominguez,Philadelphia,Pennsylvania,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.07,6.00,0.20,5.11,2018,July,0.1
CA-2016-128258,30-07-2018,01-04-2016,First Class,CP-12085,Cathy Prescott,Norwich,Connecticut,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,1.00,0.00,5.56,2018,July,0.49
CA-2017-106033,31-07-2018,18-10-2017,Second Class,FG-14260,Frank Gastineau,San Francisco,California,West,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4.00,0.00,26.38,2018,July,0.3
CA-2016-142762,01-08-2018,27-05-2016,Standard Class,LD-17005,Lisa DeCherney,San Francisco,California,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3.00,0.00,16.30,2018,August,0.44
CA-2017-127705,02-08-2018,06-06-2017,Standard Class,AB-10255,Alejandro Ballentine,Lorain,Ohio,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1.00,0.40,-0.64,2018,August,-0.216666667
CA-2014-122567,03-08-2018,21-02-2014,Standard Class,MN-17935,Michael Nguyen,Dallas,Texas,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3.00,0.80,-1.73,2018,August,-1.6
CA-2014-121664,04-08-2018,10-05-2014,Standard Class,HP-14815,Harold Pawlan,Los Angeles,California,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.74,8.00,0.20,52.78,2018,August,0.375
CA-2016-122133,05-08-2018,23-05-2016,Standard Class,JR-15670,Jim Radford,Middletown,Connecticut,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4.00,0.00,0.00,2018,August,0
